unitid,cipcode,ctotalt
101277,12.0413,2
101277,99,2
101277,99,68
101286,11.0101,0
101286,11.0101,14
101286,12.0401,0
101286,12.0401,29
101286,15.0501,47
101286,15.0501,11
101286,15.0803,0
101286,15.0803,3
101286,15.1301,10
101286,15.1301,0
101286,15.1301,11
101286,19.0708,10
101286,19.0708,2
101286,19.0708,30
101286,24.0101,39
101286,24.0102,189
101286,41.0205,4
101286,43.0107,23
101286,46.0101,2
101286,46.0302,18
101286,46.0302,0
101286,46.0302,11
101286,47.0303,2
101286,47.0303,10
101286,47.0606,18
101286,48.0508,30
101286,48.0508,19
101286,48.0703,24
101286,48.0703,0
101286,51.0801,5
101286,51.0801,18
101286,51.0806,27
101286,51.0812,0
101286,51.0904,63
101286,51.0904,5
101286,51.0904,4
101286,51.0908,18
101286,51.0911,25
101286,51.3801,115
101286,51.3901,95
101286,52.0401,43
101286,99,229
101286,99,150
101286,99,595
101295,1.0301,1
101295,1.0301,0
101295,11.0101,16
101295,11.0101,18
101295,12.0401,15
101295,12.0412,0
101295,12.0412,1
101295,12.0412,10
101295,12.0503,7
101295,12.0503,0
101295,12.0503,7
101295,15,55
101295,15,17
101295,15.0613,2
101295,15.0613,0
101295,15.0613,5
101295,15.1301,1
101295,19.0708,2
101295,19.0708,6
101295,22.0302,11
101295,24.0101,5
101295,24.0102,188
101295,30.9999,111
101295,43.0107,26
101295,46.0499,1
101295,47,20
101295,47.0105,46
101295,47.0105,0
101295,47.0105,11
101295,47.0201,8
101295,47.0603,15
101295,47.0603,3
101295,47.0604,12
101295,47.0604,7
101295,47.0605,42
101295,47.0605,10
101295,48.0303,2
101295,48.0501,0
101295,48.0507,66
101295,48.0507,3
101295,48.0507,16
101295,48.0508,178
101295,48.0508,12
101295,48.0599,17
101295,49.0102,6
101295,49.0102,2
101295,50.0401,7
101295,51.0601,1
101295,51.0601,19
101295,51.0602,26
101295,51.0707,0
101295,51.0707,17
101295,51.0707,32
101295,51.0801,16
101295,51.0803,38
101295,51.0805,10
101295,51.0806,31
101295,51.0903,0
101295,51.0903,0
101295,51.0904,18
101295,51.0904,0
101295,51.0904,0
101295,51.0908,24
101295,51.091,22
101295,51.0911,28
101295,51.0999,15
101295,51.1004,12
101295,51.1501,0
101295,51.1501,8
101295,51.3501,12
101295,51.3801,146
101295,51.3901,24
101295,51.3902,4
101295,52.0101,0
101295,52.0201,0
101295,52.0204,1
101295,52.0204,14
101295,52.0302,0
101295,52.0401,11
101295,52.0401,14
101295,99,648
101295,99,103
101295,99,780
101301,11.0101,0
101301,11.0101,10
101301,12.0401,20
101301,12.0499,1
101301,15.1301,8
101301,15.1301,4
101301,24.0101,29
101301,24.0102,118
101301,43.0107,0
101301,46.0101,15
101301,46.0101,12
101301,46.0302,10
101301,46.0302,7
101301,47.0303,0
101301,47.0303,6
101301,47.0303,5
101301,48.0508,53
101301,51.3801,28
101301,51.3901,26
101301,51.3902,0
101301,51.3902,8
101301,52.0201,8
101301,52.0401,4
101301,52.0401,17
101301,52.0401,12
101301,99,20
101301,99,160
101301,99,221
101365,11.0201,1
101365,11.0201,1
101365,11.0901,0
101365,11.0901,0
101365,11.1001,1
101365,15.0399,0
101365,15.1202,0
101365,15.9999,2
101365,22.0302,0
101365,22.0302,0
101365,43.0104,0
101365,43.0104,0
101365,43.0399,1
101365,50.0409,0
101365,50.0409,0
101365,51.0701,1
101365,51.0701,1
101365,51.0705,1
101365,51.0705,1
101365,51.0706,0
101365,51.0706,0
101365,51.0713,1
101365,51.0713,3
101365,51.0904,65
101365,51.0904,23
101365,51.0904,2
101365,51.3801,38
101365,51.3801,0
101365,51.3999,29
101365,52.0201,0
101365,52.0201,1
101365,52.0205,2
101365,52.0299,2
101365,52.0301,0
101365,52.0301,1
101365,52.0302,0
101365,99,65
101365,99,54
101365,99,48
101365,99,8
101365,99,2
101435,9.0101,11
101435,13.1202,3
101435,13.1305,2
101435,13.1311,0
101435,13.1312,0
101435,13.1314,6
101435,13.1316,0
101435,13.1318,0
101435,13.1322,1
101435,13.1323,0
101435,13.1328,4
101435,23.0101,6
101435,23.0101,2
101435,23.1302,1
101435,26.0101,13
101435,26.0202,6
101435,26.0407,4
101435,27.0101,5
101435,31.0504,11
101435,31.0505,19
101435,38.0201,1
101435,38.0201,0
101435,39.0401,2
101435,39.0702,0
101435,39.0702,1
101435,39.0705,0
101435,40.0501,2
101435,42.0101,12
101435,42.0101,0
101435,43.0103,2
101435,45.1001,9
101435,50.0702,2
101435,50.0799,1
101435,50.0903,2
101435,50.0999,1
101435,51.0001,0
101435,51.0913,10
101435,52.0101,14
101435,52.0201,72
101435,52.0299,16
101435,52.0301,7
101435,54.0101,4
101435,54.0101,0
101435,99,249
101435,99,3
101453,39.0201,0
101453,39.0201,11
101453,39.0201,1
101453,39.0602,9
101453,99,0
101453,99,11
101453,99,10
101462,11.0101,10
101462,11.0101,7
101462,12.0402,1
101462,12.0412,1
101462,12.0412,2
101462,12.0412,12
101462,12.0499,4
101462,12.0503,14
101462,12.0503,13
101462,15.0303,2
101462,15.0303,3
101462,15.0501,8
101462,15.0501,7
101462,15.0803,5
101462,15.0803,5
101462,15.1301,6
101462,15.1301,6
101462,24.0101,0
101462,24.0102,3
101462,46.0302,5
101462,46.0302,2
101462,47.0303,2
101462,47.0303,2
101462,48.0507,7
101462,48.0507,3
101462,48.0508,1
101462,48.0508,5
101462,51.0801,2
101462,51.0801,3
101462,51.3901,40
101462,52.0201,10
101462,52.0201,15
101462,52.0302,2
101462,52.0401,4
101462,99,78
101462,99,49
101462,99,85
101471,1.0601,13
101471,12.0401,48
101471,12.0402,64
101471,12.0402,11
101471,15.1301,12
101471,15.1301,4
101471,15.1301,0
101471,46.0101,37
101471,46.0101,7
101471,46.0201,84
101471,46.0302,69
101471,46.0302,7
101471,46.0503,10
101471,46.0503,4
101471,47.0201,48
101471,47.0201,13
101471,47.0201,0
101471,47.0603,34
101471,47.0603,5
101471,47.0604,49
101471,47.0604,8
101471,47.0605,34
101471,47.0605,5
101471,48.0303,21
101471,48.0303,6
101471,48.0508,123
101471,48.0508,24
101471,48.0702,12
101471,48.0702,2
101471,48.0703,24
101471,48.0703,3
101471,52.0203,0
101471,52.0401,9
101471,52.0401,4
101471,52.0401,0
101471,99,691
101471,99,103
101471,99,0
101480,9.01,52
101480,9.01,0
101480,11.0101,19
101480,11.0101,5
101480,11.0101,1
101480,13.0101,23
101480,13.0401,47
101480,13.0401,5
101480,13.0501,11
101480,13.1001,13
101480,13.1001,14
101480,13.1101,16
101480,13.1101,8
101480,13.1202,110
101480,13.1202,23
101480,13.1205,0
101480,13.1205,13
101480,13.1205,0
101480,13.121,0
101480,13.121,9
101480,13.1307,0
101480,13.1314,17
101480,13.1314,15
101480,13.1315,1
101480,15.0303,4
101480,15.0303,2
101480,15.0613,0
101480,15.0613,0
101480,15.0701,16
101480,15.0701,2
101480,15.9999,17
101480,15.9999,7
101480,15.9999,6
101480,16.0101,3
101480,16.0101,0
101480,19.0101,36
101480,19.0101,0
101480,19.0101,0
101480,23.0101,32
101480,23.0101,2
101480,23.0101,0
101480,24.0101,70
101480,24.0101,3
101480,26.0101,68
101480,26.0101,12
101480,26.0101,4
101480,27.0101,18
101480,27.0101,5
101480,27.0101,0
101480,31.0101,6
101480,31.0504,1
101480,31.0504,15
101480,40.0501,11
101480,40.0501,4
101480,42.0101,35
101480,42.0101,7
101480,42.0101,5
101480,43.0104,77
101480,43.0104,9
101480,43.0104,4
101480,44.0401,11
101480,44.0701,60
101480,44.9999,24
101480,44.9999,10
101480,44.9999,14
101480,44.9999,1
101480,44.9999,1
101480,45.0601,12
101480,45.0601,2
101480,45.0701,10
101480,45.0701,1
101480,45.1001,22
101480,45.1001,0
101480,45.1001,0
101480,45.1101,4
101480,45.1101,0
101480,50.0401,0
101480,50.0501,5
101480,50.0501,0
101480,50.0701,29
101480,50.0701,1
101480,50.0901,21
101480,50.0901,5
101480,51.0001,59
101480,51.0001,0
101480,51.3801,300
101480,51.3811,2
101480,51.3811,15
101480,52.0201,78
101480,52.0201,22
101480,52.0201,2
101480,52.0301,49
101480,52.0301,0
101480,52.0801,30
101480,52.0801,1
101480,52.1401,42
101480,52.1401,1
101480,54.0101,37
101480,54.0101,7
101480,54.0101,0
101480,99,1386
101480,99,13
101480,99,288
101480,99,36
101480,99,1
101480,99,37
101499,1.0601,0
101499,12.0402,13
101499,15.0501,11
101499,15.0612,0
101499,15.1301,0
101499,15.1301,6
101499,15.1301,6
101499,19.0505,0
101499,19.0505,0
101499,24.0101,15
101499,24.0102,74
101499,41.0301,1
101499,43.0202,0
101499,46.0101,0
101499,46.0201,0
101499,46.0302,0
101499,47.0101,0
101499,47.0402,0
101499,47.0403,0
101499,47.0603,0
101499,47.0603,16
101499,47.0604,0
101499,47.0606,9
101499,48.0303,0
101499,48.0304,0
101499,48.0508,24
101499,48.0508,7
101499,48.0703,2
101499,49.0202,0
101499,50.0799,0
101499,51.0904,0
101499,51.2602,0
101499,51.3801,75
101499,51.3902,0
101499,52.0101,0
101499,52.0206,0
101499,52.0302,0
101499,52.0401,0
101499,52.0401,7
101499,52.1501,0
101499,52.1908,0
101499,99,58
101499,99,31
101499,99,177
101505,10.0202,0
101505,10.0202,0
101505,11.0101,32
101505,11.0101,31
101505,11.0101,25
101505,12.0301,39
101505,12.0301,36
101505,12.0301,32
101505,15,35
101505,15,32
101505,15,30
101505,15.1001,14
101505,15.1001,14
101505,15.1001,11
101505,19.0708,28
101505,19.0708,25
101505,19.0708,25
101505,24.0101,127
101505,24.0102,207
101505,43.0107,11
101505,43.0107,11
101505,43.0107,7
101505,43.0202,2
101505,43.0202,3
101505,43.0202,3
101505,51.0806,20
101505,51.0808,33
101505,51.0904,0
101505,51.0904,17
101505,51.0904,15
101505,51.0911,19
101505,51.1004,16
101505,51.3801,249
101505,52.0204,27
101505,52.0204,27
101505,52.0204,28
101505,52.0302,11
101505,52.0302,10
101505,52.0302,9
101505,52.0401,38
101505,52.0401,35
101505,52.0901,35
101505,52.0901,35
101505,52.0901,29
101505,99,234
101505,99,279
101505,99,920
101514,1.0601,47
101514,11.0101,34
101514,11.0101,33
101514,12.0401,0
101514,12.0401,2
101514,12.0412,9
101514,12.0412,6
101514,15.0613,94
101514,15.0613,0
101514,15.0613,127
101514,15.1301,52
101514,19.0708,3
101514,19.0708,20
101514,24.0101,0
101514,24.0102,688
101514,43.0107,0
101514,46.0101,9
101514,46.0201,21
101514,46.0302,10
101514,46.0302,3
101514,48.0508,25
101514,50.0401,18
101514,50.0999,10
101514,51.0601,0
101514,51.0601,16
101514,51.0806,22
101514,51.0904,130
101514,51.0904,1
101514,51.0904,15
101514,51.0909,13
101514,51.0909,15
101514,51.1004,9
101514,51.3801,164
101514,51.3901,15
101514,52.0201,100
101514,52.0201,46
101514,99,525
101514,99,40
101514,99,1192
101541,1.0507,3
101541,1.0507,0
101541,13.0101,1
101541,13.1202,4
101541,13.1305,0
101541,13.1311,0
101541,13.1316,0
101541,13.1317,0
101541,16.0905,0
101541,16.0905,0
101541,23.0101,1
101541,23.0101,0
101541,26.0101,3
101541,26.0101,0
101541,27.0101,0
101541,27.0101,1
101541,30.9999,0
101541,30.9999,0
101541,38.0201,0
101541,38.0201,0
101541,40.0501,0
101541,40.0501,0
101541,42.0101,11
101541,42.0101,0
101541,43.0104,2
101541,43.0104,2
101541,44.0701,2
101541,44.0701,0
101541,45.0101,0
101541,50.0701,3
101541,50.0903,0
101541,50.0903,0
101541,51.3801,9
101541,52.0201,1
101541,52.0201,0
101541,54.0101,2
101541,54.0101,0
101541,99,9
101541,99,33
101541,99,3
101569,10.0202,6
101569,10.0305,0
101569,10.0305,0
101569,11.0101,0
101569,11.0101,3
101569,11.0101,6
101569,12.0401,0
101569,12.0401,7
101569,12.0402,12
101569,12.0402,5
101569,12.0503,4
101569,12.0503,0
101569,12.0503,0
101569,15.0303,0
101569,15.0501,48
101569,15.0501,28
101569,15.0613,0
101569,15.0803,0
101569,15.0803,17
101569,15.1301,6
101569,15.1301,5
101569,15.1301,6
101569,19.0505,0
101569,19.0708,7
101569,19.0708,8
101569,24.0101,57
101569,24.0102,73
101569,30.9999,14
101569,43.0107,2
101569,43.0107,4
101569,44.0701,0
101569,45.0702,0
101569,46.0101,0
101569,46.0201,0
101569,46.0302,2
101569,46.0499,3
101569,46.0499,1
101569,46.0503,5
101569,47.0105,2
101569,47.0105,1
101569,47.0105,3
101569,47.0303,6
101569,47.0603,1
101569,47.0603,6
101569,47.0604,0
101569,47.0604,15
101569,47.0605,2
101569,47.0605,7
101569,48.0507,3
101569,48.0508,10
101569,48.0508,6
101569,50.0402,0
101569,50.0402,6
101569,51.0601,15
101569,51.0904,0
101569,51.3801,20
101569,51.3901,19
101569,52.0101,16
101569,52.0201,6
101569,52.0302,3
101569,52.0302,13
101569,52.0302,3
101569,52.0401,1
101569,52.0401,1
101569,52.0401,2
101569,52.1501,0
101569,99,139
101569,99,137
101569,99,220
101587,9.0199,13
101587,13.0401,20
101587,13.0401,32
101587,13.0501,65
101587,13.0501,9
101587,13.1001,5
101587,13.1001,30
101587,13.1001,10
101587,13.1001,0
101587,13.1101,101
101587,13.1101,40
101587,13.1101,0
101587,13.1201,117
101587,13.1202,74
101587,13.1202,29
101587,13.1202,1
101587,13.1205,84
101587,13.1206,25
101587,13.1206,0
101587,13.121,7
101587,13.121,4
101587,13.121,11
101587,13.1314,25
101587,13.1314,25
101587,13.1314,0
101587,15.0699,0
101587,15.9999,11
101587,23.0101,8
101587,23.0101,0
101587,26.0101,16
101587,26.1302,2
101587,26.1307,0
101587,27.0101,10
101587,30.0101,2
101587,30.9999,43
101587,30.9999,0
101587,31.0505,19
101587,31.0505,0
101587,40.0501,3
101587,42.0101,10
101587,42.0101,0
101587,42.2704,1
101587,45.1101,9
101587,45.1101,1
101587,47.0303,3
101587,51.0913,10
101587,51.3801,24
101587,52.0201,12
101587,52.0201,9
101587,52.0301,18
101587,52.0801,20
101587,52.0801,0
101587,52.1201,2
101587,52.1401,15
101587,52.1401,0
101587,54.0101,4
101587,54.0101,0
101587,99,27
101587,99,282
101587,99,533
101587,99,124
101587,99,1
101587,99,12
101602,3.0511,2
101602,3.0511,0
101602,11.0101,1
101602,11.0101,7
101602,12.0401,18
101602,12.0409,13
101602,12.041,4
101602,12.0503,4
101602,15.0501,5
101602,19.0708,6
101602,19.0708,8
101602,24.0101,29
101602,24.0102,97
101602,47.0105,24
101602,47.0604,5
101602,47.0605,15
101602,48.0508,51
101602,48.0508,11
101602,51.0904,31
101602,51.0904,3
101602,51.0909,0
101602,51.091,0
101602,51.091,13
101602,51.3501,0
101602,51.3801,27
101602,51.3901,26
101602,52.0401,12
101602,99,112
101602,99,80
101602,99,220
101648,24.0101,0
101648,24.0102,126
101648,99,126
101675,3.0104,1
101675,9.9999,14
101675,11.0901,9
101675,13.1202,5
101675,13.121,1
101675,13.1305,1
101675,13.1311,0
101675,13.1317,2
101675,13.1322,0
101675,13.1323,0
101675,19.0706,11
101675,23.0101,4
101675,26.0101,13
101675,27.0101,4
101675,40.0501,4
101675,43.0103,62
101675,44.0701,25
101675,45.1001,5
101675,50.0101,0
101675,50.0901,1
101675,50.0912,1
101675,52.0201,45
101675,52.0301,13
101675,52.1201,4
101675,54.0101,8
101675,99,233
101693,3.0104,1
101693,9.0101,8
101693,9.0101,1
101693,11.0101,4
101693,11.0101,0
101693,13.1202,14
101693,13.1202,10
101693,13.1202,1
101693,13.121,12
101693,13.121,1
101693,13.121,8
101693,13.1305,0
101693,13.1305,0
101693,13.1311,1
101693,13.1311,0
101693,13.1312,3
101693,13.1314,1
101693,13.1314,0
101693,13.1317,0
101693,13.1322,3
101693,13.1328,0
101693,13.1328,0
101693,23.0101,2
101693,23.0101,1
101693,24.0102,3
101693,24.0102,9
101693,24.0103,0
101693,24.0103,0
101693,26.0101,9
101693,26.0101,0
101693,26.1302,4
101693,27.0101,3
101693,27.0101,0
101693,30.2301,22
101693,30.2301,0
101693,31.0501,8
101693,31.0501,0
101693,38.0201,10
101693,38.0201,5
101693,38.0201,0
101693,39.0501,18
101693,39.0501,0
101693,42.0101,16
101693,42.0101,0
101693,45.0101,2
101693,45.0101,0
101693,45.1001,9
101693,45.1001,0
101693,45.1101,3
101693,45.1101,0
101693,50.0501,0
101693,50.0501,0
101693,50.0509,1
101693,50.0701,7
101693,50.0901,0
101693,50.0901,0
101693,50.0908,4
101693,51.0913,5
101693,51.0913,0
101693,51.1505,11
101693,51.3801,2
101693,51.3801,31
101693,51.3801,6
101693,52.0201,37
101693,52.0201,4
101693,52.0201,4
101693,52.0301,11
101693,52.0301,0
101693,54.0101,3
101693,54.0101,0
101693,99,5
101693,99,261
101693,99,37
101693,99,15
101709,9.0701,31
101709,13.0101,10
101709,13.0401,14
101709,13.0401,2
101709,13.0501,5
101709,13.1101,35
101709,13.1202,51
101709,13.1202,21
101709,13.1205,50
101709,16.0101,6
101709,16.0101,1
101709,19.0101,21
101709,23.0101,28
101709,23.0101,4
101709,23.0101,2
101709,23.1304,12
101709,26.0101,15
101709,26.0101,1
101709,27.0101,5
101709,31.0501,42
101709,40.0501,4
101709,40.0501,1
101709,42.0101,36
101709,42.0101,2
101709,44.0701,25
101709,44.0701,3
101709,45.0101,5
101709,45.1001,8
101709,45.1001,4
101709,45.1101,12
101709,50.0501,17
101709,50.0501,2
101709,50.0701,55
101709,50.0901,15
101709,51.0202,1
101709,51.0203,36
101709,51.0203,24
101709,52.0201,19
101709,52.0201,12
101709,52.0301,24
101709,52.0801,12
101709,52.1401,14
101709,54.0101,25
101709,54.0101,1
101709,99,519
101709,99,160
101709,99,17
101709,99,17
101736,11.0101,4
101736,11.0101,0
101736,11.0101,12
101736,12.0401,1
101736,12.0401,0
101736,12.0412,22
101736,12.0412,17
101736,12.0499,0
101736,15.0101,0
101736,15.0401,0
101736,15.0501,10
101736,15.0501,6
101736,15.0503,0
101736,15.0506,4
101736,15.0507,0
101736,15.0507,0
101736,15.1301,12
101736,15.1301,7
101736,19.0708,9
101736,19.0708,6
101736,24.0101,21
101736,24.0102,89
101736,30.9999,53
101736,41.0301,0
101736,43.0107,8
101736,43.0202,1
101736,46.0201,3
101736,46.0201,2
101736,46.0302,13
101736,47.0105,1
101736,47.0303,24
101736,47.0303,25
101736,47.0303,14
101736,47.0603,3
101736,47.0603,3
101736,47.0604,15
101736,47.0604,4
101736,48.0503,6
101736,48.0508,90
101736,48.0508,6
101736,48.0703,1
101736,51.0801,12
101736,51.0801,15
101736,51.0904,29
101736,51.0904,11
101736,51.0904,5
101736,51.3801,60
101736,51.3901,13
101736,52.0302,0
101736,52.0401,6
101736,52.0401,11
101736,99,218
101736,99,117
101736,99,319
101879,9.0101,24
101879,9.0101,0
101879,9.0102,31
101879,9.0102,0
101879,11.0101,16
101879,11.0101,0
101879,12.0599,7
101879,12.0599,0
101879,13.0101,25
101879,13.0401,10
101879,13.1001,6
101879,13.1101,3
101879,13.1202,63
101879,13.1202,30
101879,13.1205,33
101879,13.1205,27
101879,13.1206,15
101879,13.1206,7
101879,15,0
101879,15,0
101879,16.0101,12
101879,16.0101,1
101879,16.0501,0
101879,16.0501,0
101879,16.0901,0
101879,16.0901,0
101879,16.0905,5
101879,16.0905,0
101879,19.0101,23
101879,19.0101,0
101879,19.0704,3
101879,23.0101,18
101879,23.0101,4
101879,23.0101,8
101879,26.0101,37
101879,26.0101,4
101879,26.1302,2
101879,27.0101,6
101879,27.0101,8
101879,30,39
101879,30,12
101879,30.3301,0
101879,30.3301,0
101879,31.0504,0
101879,31.0504,0
101879,31.0505,0
101879,31.0505,0
101879,31.9999,59
101879,31.9999,14
101879,31.9999,0
101879,40.0501,8
101879,40.0501,15
101879,40.0801,4
101879,40.0801,2
101879,40.9999,15
101879,40.9999,1
101879,42.2799,24
101879,42.2799,2
101879,42.2803,12
101879,42.2814,2
101879,43.0103,25
101879,43.0103,3
101879,43.0103,1
101879,44.0701,53
101879,45.0101,0
101879,45.0101,5
101879,45.0701,25
101879,45.0701,0
101879,45.0702,0
101879,45.0702,0
101879,45.0799,3
101879,45.1001,8
101879,45.1001,2
101879,45.1101,26
101879,45.1101,1
101879,50.0501,0
101879,50.0501,0
101879,50.0701,11
101879,50.0701,1
101879,50.0901,12
101879,50.0901,8
101879,50.1001,38
101879,50.1001,1
101879,51.3801,161
101879,51.3801,29
101879,52.0201,70
101879,52.0201,121
101879,52.0201,1
101879,52.0301,38
101879,52.0301,2
101879,52.0601,7
101879,52.0601,0
101879,52.0801,27
101879,52.0801,1
101879,52.1201,23
101879,52.1201,1
101879,52.1401,32
101879,52.1401,1
101879,54.0101,16
101879,54.0101,2
101879,54.0101,2
101879,54.0105,4
101879,99,1013
101879,99,2
101879,99,290
101879,99,25
101879,99,68
101897,11.0101,4
101897,11.0101,6
101897,12.0401,2
101897,12.0401,0
101897,12.0412,11
101897,12.0412,10
101897,15,1
101897,15,0
101897,15,0
101897,15.1301,7
101897,15.1301,4
101897,15.1301,8
101897,19.0708,17
101897,19.0708,9
101897,24.0101,29
101897,24.0102,142
101897,43.0107,10
101897,43.0107,4
101897,43.0107,3
101897,47.0105,35
101897,47.0105,8
101897,47.0105,5
101897,47.0303,1
101897,47.0303,13
101897,47.0303,20
101897,48.0507,5
101897,48.0508,8
101897,51.0801,52
101897,51.0801,23
101897,51.0904,32
101897,51.0904,4
101897,51.0904,3
101897,51.3501,3
101897,51.3801,35
101897,51.3901,23
101897,52.0201,15
101897,52.0401,23
101897,99,177
101897,99,67
101897,99,331
101912,9.0101,0
101912,9.0102,0
101912,9.0401,1
101912,9.0402,6
101912,9.0404,1
101912,9.0702,0
101912,9.0902,0
101912,11.0103,4
101912,11.0701,0
101912,11.0901,2
101912,13.1202,10
101912,13.1305,1
101912,13.1311,1
101912,13.1312,0
101912,13.1314,0
101912,13.1317,0
101912,13.1322,0
101912,16.0901,1
101912,16.0905,6
101912,19.0101,0
101912,19.0701,5
101912,23.0101,5
101912,23.1303,1
101912,24.0102,42
101912,26.0101,28
101912,26.0102,11
101912,26.0202,10
101912,27.0101,4
101912,27.0301,3
101912,30,1
101912,39.0401,0
101912,39.0601,27
101912,39.0701,7
101912,39.0705,2
101912,40.0501,7
101912,42.0101,12
101912,42.2803,9
101912,44.0701,15
101912,45.0901,1
101912,45.1001,9
101912,50.0402,0
101912,50.0406,2
101912,50.0901,3
101912,50.0904,0
101912,50.0907,0
101912,50.0908,0
101912,50.0912,3
101912,51,9
101912,51.0001,2
101912,51.0204,3
101912,51.0701,10
101912,51.0912,1
101912,51.1005,0
101912,51.1109,12
101912,51.2306,1
101912,51.3101,3
101912,51.3101,28
101912,51.3801,19
101912,52.0201,6
101912,52.0206,23
101912,52.0301,10
101912,52.0801,6
101912,52.1201,3
101912,52.1401,4
101912,54.0101,2
101912,99,5
101912,99,342
101912,99,28
101912,99,7
101949,12.0401,22
101949,15.0612,25
101949,15.0612,36
101949,15.0699,4
101949,24.0101,16
101949,24.0102,73
101949,48.0507,11
101949,48.0508,39
101949,51.3801,7
101949,51.3901,38
101949,52.0401,5
101949,52.0401,0
101949,52.0401,26
101949,99,80
101949,99,60
101949,99,162
101958,22.0303,7
101958,51.0708,3
101958,99,10
101994,11.0101,0
101994,11.0101,1
101994,12.0401,1
101994,12.0401,15
101994,12.0402,0
101994,12.0499,0
101994,19.0708,0
101994,19.0708,10
101994,30.9999,0
