Facility Code,Name of Institution,State,Country,Number of Trainees,Profit Status,Type of Payment,Total Cost,Number of payments
31009849,Viterbo University,Wisconsin,,6,Private non-profit,Yellow Ribbon,"$9,598.85",8
31009749,Edgewood College,Wisconsin,,33,Private non-profit,Yellow Ribbon,"$94,434.40",46
31009743,St Marys University,Texas,,72,Private non-profit,Yellow Ribbon,"$318,712.12",126
31009421,New England School Of Law,Massachusetts,,7,Private non-profit,Yellow Ribbon,"$18,619.96",9
31009233,Gardner Webb University,North Carolina,,14,Private non-profit,Yellow Ribbon,"$45,721.99",16
31009049,Milwaukee Institute Of Art & Design,Wisconsin,,3,Private non-profit,Yellow Ribbon,"$1,478.55",3
31009038,Wilkes University,Pennsylvania,,12,Private non-profit,Yellow Ribbon,"$66,257.84",14
31008742,O'More College Of Design,Tennessee,,1,Private non-profit,Yellow Ribbon,"$1,000.00",1
31008738,Alvernia University,Pennsylvania,,20,Private non-profit,Yellow Ribbon,"$102,566.37",26
31008621,Gordon College,Massachusetts,,6,Private non-profit,Yellow Ribbon,"$9,502.21",8
31008446,Christendom College,Virginia,,7,Private non-profit,Yellow Ribbon,"$9,208.40",7
31008438,Lycoming College - Va Certifying Official Attn: Registrar'S Office,Pennsylvania,,6,Private non-profit,Yellow Ribbon,"$40,787.69",7
31008305,Touro University- California,California,,1,Private non-profit,Yellow Ribbon,$707.49,1
31008238,Holy Family University,Pennsylvania,,5,Private non-profit,Yellow Ribbon,"$14,856.37",9
31008138,Cabrini College,Pennsylvania,,1,Private non-profit,Yellow Ribbon,$770.86,1
31007942,Cumberland University,Tennessee,,7,Private non-profit,Yellow Ribbon,"$7,080.52",10
31007905,University Of San Francisco-  School Of Law,California,,3,Private non-profit,Yellow Ribbon,"$15,000.00",3
31007838,Lafayette College,Pennsylvania,,7,Private non-profit,Yellow Ribbon,"$54,402.83",12
31007835,Lourdes University,Ohio,,2,Private non-profit,Yellow Ribbon,$92.54,2
31007638,La Salle University,Pennsylvania,,7,Private non-profit,Yellow Ribbon,"$12,844.76",13
31007535,Wilmington College,Ohio,,12,Private non-profit,Yellow Ribbon,"$54,695.03",17
31007335,Kenyon College,Ohio,,9,Private non-profit,Yellow Ribbon,"$115,094.00",17
31007143,University Of Mary Hardin Baylor,Texas,,133,Private non-profit,Yellow Ribbon,"$339,052.07",255
31007043,Mcmurry University,Texas,,28,Private non-profit,Yellow Ribbon,"$73,935.95",66
31006742,Freed-Hardeman University,Tennessee,,1,Private non-profit,Yellow Ribbon,$29.92,1
31006435,Franciscan University Of Steubenville,Ohio,,27,Private non-profit,Yellow Ribbon,"$54,783.49",32
31006335,University Of Dayton,Ohio,,14,Private non-profit,Yellow Ribbon,"$54,354.58",15
31006323,William Mitchell College Of Law,Minnesota,,3,Private non-profit,Yellow Ribbon,"$1,712.84",4
31006121,Worcester Polytechnic Institute,Massachusetts,,7,Private non-profit,Yellow Ribbon,"$41,507.75",9
31006029,Tuck School Of Business - Dartmouth College,New Hampshire,,20,Private non-profit,Yellow Ribbon,"$278,111.72",52
31005946,Averett University,Virginia,,16,Private non-profit,Yellow Ribbon,"$45,799.30",17
31005846,Virginia Intermont College - Withdrawn,Virginia,,1,Private non-profit,Yellow Ribbon,$414.35,1
31005835,Xavier University,Ohio,,17,Private non-profit,Yellow Ribbon,"$58,084.23",23
31005746,Bluefield College,Virginia,,7,Private non-profit,Yellow Ribbon,"$12,021.81",7
31005740,Charleston Southern University,South Carolina,,119,Private non-profit,Yellow Ribbon,"$246,565.08",221
31005621,Andover Newton Theological School,Massachusetts,,1,Private non-profit,Yellow Ribbon,$0.01,1
31005523,Minneapolis College Of Art And Design,Minnesota,,1,Private non-profit,Yellow Ribbon,"$2,541.28",1
31005516,Embry-Riddle Aeronautical Univ Mcconnell Afb,Kansas,,1,Private non-profit,Yellow Ribbon,$155.34,1
31005443,University Of The Incarnate Word,Texas,,104,Private non-profit,Yellow Ribbon,"$259,034.95",163
31005440,Southern Wesleyan University,South Carolina,,3,Private non-profit,Yellow Ribbon,"$2,822.83",5
31005438,The University Of The Arts,Pennsylvania,,9,Private non-profit,Yellow Ribbon,"$8,592.59",9
31005433,Methodist University,North Carolina,,203,Private non-profit,Yellow Ribbon,"$827,044.48",332
31005338,University Of The Sciences In Phila,Pennsylvania,,2,Private non-profit,Yellow Ribbon,"$4,794.19",2
31005337,Walla Walla University (Portland),Oregon,,1,Private non-profit,Yellow Ribbon,"$3,140.35",1
31005246,Ferrum College Registrar'S Office,Virginia,,10,Private non-profit,Yellow Ribbon,"$15,214.70",11
31005242,Christian Brothers University,Tennessee,,6,Private non-profit,Yellow Ribbon,"$18,054.25",8
31005142,Belmont University - Nashville,Tennessee,,86,Private non-profit,Yellow Ribbon,"$455,706.34",147
31005124,Mississippi College,Mississippi,,8,Private non-profit,Yellow Ribbon,"$28,701.89",10
31005043,Houston Baptist University,Texas,,4,Private non-profit,Yellow Ribbon,"$3,640.85",4
31005042,Tennessee Wesleyan College,Tennessee,,1,Private non-profit,Yellow Ribbon,"$1,300.84",1
31005029,The Geisel School Of Medicine At Dartmouth,New Hampshire,,4,Private non-profit,Yellow Ribbon,"$9,097.32",4
31005026,University Of Great Falls,Montana,,15,Private non-profit,Yellow Ribbon,"$24,031.99",20
31005019,The Landing School,Maine,,1,Private non-profit,Yellow Ribbon,$75.84,1
31004938,Waynesburg University,Pennsylvania,,7,Private non-profit,Yellow Ribbon,"$4,268.37",7
31004935,Marietta College,Ohio,,2,Private non-profit,Yellow Ribbon,"$1,460.86",2
31004838,Washington And Jefferson College,Pennsylvania,,11,Private non-profit,Yellow Ribbon,"$45,720.17",16
31004837,Embry-Riddle Aeronautical Univ Portland,Oregon,,1,Private non-profit,Yellow Ribbon,$150.84,1
31004832,Vassar College,New York,,22,Private non-profit,Yellow Ribbon,"$164,946.29",32
31004742,Lee University - Cleveland,Tennessee,,6,Private non-profit,Yellow Ribbon,"$7,558.86",8
31004543,Hardin Simmons University,Texas,,16,Private non-profit,Yellow Ribbon,"$25,289.64",21
31004532,Union College,New York,,4,Private non-profit,Yellow Ribbon,"$55,173.36",8
31004511,Covenant College,Georgia,,9,Private non-profit,Yellow Ribbon,"$44,694.02",9
31004433,Montreat College,North Carolina,,10,Private non-profit,Yellow Ribbon,"$21,610.00",10
31004246,Virginia Wesleyan College,Virginia,,63,Private non-profit,Yellow Ribbon,"$244,429.19",86
31004137,National College Of Natural Medicine,Oregon,,2,Private non-profit,Yellow Ribbon,"$13,799.38",5
31004124,Millsaps College,Mississippi,,9,Private non-profit,Yellow Ribbon,"$45,188.30",10
31004042,Memphis College Of Art,Tennessee,,1,Private non-profit,Yellow Ribbon,"$1,533.34",2
31004037,University Of Western States,Oregon,,2,Private non-profit,Yellow Ribbon,"$4,000.00",2
31004030,Stevens Institute Of Technology,New Jersey,,15,Private non-profit,Yellow Ribbon,"$90,482.46",24
31004021,Babson College,Massachusetts,,6,Private non-profit,Yellow Ribbon,"$36,777.34",17
31003938,Swarthmore College,Pennsylvania,,2,Private non-profit,Yellow Ribbon,"$6,580.34",3
31003921,Brandeis University,Massachusetts,,15,Private non-profit,Yellow Ribbon,"$117,012.82",21
31003915,Dordt College,Iowa,,8,Private non-profit,Yellow Ribbon,"$15,615.84",8
31003832,St Francis College,New York,,5,Private non-profit,Yellow Ribbon,"$12,340.89",8
31003737,Corban University,Oregon,,10,Private non-profit,Yellow Ribbon,"$44,315.41",13
31003638,St Vincent College/Seminary,Pennsylvania,,5,Private non-profit,Yellow Ribbon,"$21,733.89",12
31003637,Pacific Northwest College Of Art,Oregon,,3,Private non-profit,Yellow Ribbon,"$17,150.55",3
31003620,Stevenson University,Maryland,,42,Private non-profit,Yellow Ribbon,"$91,327.65",52
31003615,Mount Mercy University,Iowa,,2,Private non-profit,Yellow Ribbon,$748.79,3
31003543,East Texas Baptist University,Texas,,4,Private non-profit,Yellow Ribbon,"$5,307.20",4
31003532,Sarah Lawrence College,New York,,4,Private non-profit,Yellow Ribbon,"$59,005.96",8
31003531,St. John'S College,New Mexico,,5,Private non-profit,Yellow Ribbon,"$48,242.67",10
31003521,Anna Maria College,Massachusetts,,1,Private non-profit,Yellow Ribbon,"$1,000.00",1
31003516,Midamerica Nazarene University,Kansas,,7,Private non-profit,Yellow Ribbon,"$13,924.82",12
31003438,St Francis University,Pennsylvania,,6,Private non-profit,Yellow Ribbon,"$16,095.70",6
31003421,Merrimack College,Massachusetts,,11,Private non-profit,Yellow Ribbon,"$74,993.35",16
31003416,University Of Saint Mary,Kansas,,6,Private non-profit,Yellow Ribbon,"$16,503.38",11
31003411,Reinhardt University,Georgia,,4,Private non-profit,Yellow Ribbon,"$7,370.65",6
31003321,Massachusetts Institute Of Technology,Massachusetts,,28,Private non-profit,Yellow Ribbon,"$209,113.28",46
31003313,"University Of Chicago, The",Illinois,,40,Private non-profit,Yellow Ribbon,"$338,728.73",69
31003242,Southern Adventist University,Tennessee,,20,Private non-profit,Yellow Ribbon,"$15,074.77",22
31003142,King University,Tennessee,,6,Private non-profit,Yellow Ribbon,"$15,000.00",6
31003138,Chatham University,Pennsylvania,,5,Private non-profit,Yellow Ribbon,"$38,111.53",13
31003135,Otterbein University,Ohio,,34,Private non-profit,Yellow Ribbon,"$177,299.98",60
31003132,Albany Law School,New York,,4,Private non-profit,Yellow Ribbon,"$16,711.07",4
31003123,Concordia University,Minnesota,,12,Private non-profit,Yellow Ribbon,"$13,527.59",21
31003107,Sacred Heart University-Registrars Office,Connecticut,,23,Private non-profit,Yellow Ribbon,"$186,346.04",49
31003042,Trevecca Nazarene University,Tennessee,,10,Private non-profit,Yellow Ribbon,"$21,144.68",13
31003035,Ohio Wesleyan University,Ohio,,7,Private non-profit,Yellow Ribbon,"$22,881.65",8
31003007,Goodwin College,Connecticut,,14,Private non-profit,Yellow Ribbon,"$31,524.94",27
31003003,Prescott College,Arizona,,13,Private non-profit,Yellow Ribbon,"$54,639.10",27
31002921,Williams College,Massachusetts,,3,Private non-profit,Yellow Ribbon,"$26,207.12",7
31002821,Wheaton College,Massachusetts,,5,Private non-profit,Yellow Ribbon,"$22,930.30",9
31002814,Taylor University - Upland,Indiana,,5,Private non-profit,Yellow Ribbon,"$23,889.34",5
31002736,Oklahoma Christian University,Oklahoma,,5,Private non-profit,Yellow Ribbon,"$4,597.25",8
31002714,Franklin College,Indiana,,6,Private non-profit,Yellow Ribbon,"$5,728.00",6
31002713,Rockford University,Illinois,,5,Private non-profit,Yellow Ribbon,"$17,778.64",5
31002635,Oberlin College,Ohio,,7,Private non-profit,Yellow Ribbon,"$65,495.23",10
31002532,Manhattan College,New York,,20,Private non-profit,Yellow Ribbon,"$173,470.25",44
31002513,Olivet Nazarene University,Illinois,,7,Private non-profit,Yellow Ribbon,"$30,725.69",9
31002511,Thomas University,Georgia,,2,Private non-profit,Yellow Ribbon,"$1,690.84",3
31002438,Lehigh University,Pennsylvania,,14,Private non-profit,Yellow Ribbon,"$102,397.98",27
31002416,Newman University,Kansas,,17,Private non-profit,Yellow Ribbon,"$47,182.14",40
31002414,Wabash College,Indiana,,1,Private non-profit,Yellow Ribbon,"$8,225.84",1
31002343,Lubbock Christian University,Texas,,6,Private non-profit,Yellow Ribbon,"$17,278.75",16
31002335,University Of Mount Union,Ohio,,2,Private non-profit,Yellow Ribbon,"$5,354.19",2
31002321,Smith College,Massachusetts,,4,Private non-profit,Yellow Ribbon,"$32,126.98",5
31002311,Clark Atlanta University,Georgia,,22,Private non-profit,Yellow Ribbon,"$14,153.01",22
31002243,Dallas Baptist University,Texas,,24,Private non-profit,Yellow Ribbon,"$7,581.59",27
31002242,Bryan College - Dayton,Tennessee,,1,Private non-profit,Yellow Ribbon,$623.34,2
31002240,Columbia International University,South Carolina,,1,Private non-profit,Yellow Ribbon,$450.00,1
31002235,Tiffin University,Ohio,,11,Private non-profit,Yellow Ribbon,"$9,745.64",11
31002233,Saint Augustines University (Formerly College),North Carolina,,2,Private non-profit,Yellow Ribbon,$332.70,2
31002227,Clarkson College,Nebraska,,1,Private non-profit,Yellow Ribbon,$948.85,1
31002221,Simmons College,Massachusetts,,8,Private non-profit,Yellow Ribbon,"$46,112.55",8
31002216,Tabor College,Kansas,,5,Private non-profit,Yellow Ribbon,"$9,594.70",7
31002214,University Of Notre Dame,Indiana,,68,Private non-profit,Yellow Ribbon,"$235,918.29",108
31002203,Embry-Riddle Aeronautical Univ Prescott,Arizona,,201,Private non-profit,Yellow Ribbon,"$1,243,339.15",387
31002144,Western Governors University,Utah,,1,Private non-profit,Yellow Ribbon,"$1,323.34",1
31002142,Vanderbilt University,Tennessee,,52,Private non-profit,Yellow Ribbon,"$250,587.97",91
31002138,Franklin And Marshall College,Pennsylvania,,1,Private non-profit,Yellow Ribbon,"$1,998.49",1
31002121,Regis College,Massachusetts,,4,Private non-profit,Yellow Ribbon,"$14,096.69",5
31002119,Saint Joseph'S College Of Maine,Maine,,8,Private non-profit,Yellow Ribbon,"$51,060.73",10
31002117,Campbellsville University,Kentucky,,23,Private non-profit,Yellow Ribbon,"$41,448.04",32
31002043,Northwood University Cedar Hill,Texas,,3,Private non-profit,Yellow Ribbon,"$4,292.48",4
31002038,Juniata College,Pennsylvania,,3,Private non-profit,Yellow Ribbon,"$4,291.53",3
31002037,Reed College,Oregon,,1,Private non-profit,Yellow Ribbon,"$11,502.50",1
31002022,University Of Detroit Mercy,Michigan,,15,Private non-profit,Yellow Ribbon,"$49,014.79",21
31002015,University Of Dubuque,Iowa,,44,Private non-profit,Yellow Ribbon,"$177,649.24",66
31002014,Saint Mary'S College,Indiana,,11,Private non-profit,Yellow Ribbon,"$85,299.35",11
31002013,Macmurray College,Illinois,,8,Private non-profit,Yellow Ribbon,"$12,669.98",9
31001942,University Of The South,Tennessee,,1,Private non-profit,Yellow Ribbon,"$1,519.15",1
31001935,Lake Erie College,Ohio,,14,Private non-profit,Yellow Ribbon,"$52,777.47",20
31001922,Spring Arbor University,Michigan,,7,Private non-profit,Yellow Ribbon,"$15,635.56",10
31001910,Southeastern University,Florida,,6,Private non-profit,Yellow Ribbon,"$5,810.15",8
31001909,Webster University Washington Dc,District of Columbia,,1,Private non-profit,Yellow Ribbon,$82.55,1
31001825,Southwest Baptist University,Missouri,,13,Private non-profit,Yellow Ribbon,"$8,617.54",15
31001821,Mount Holyoke College,Massachusetts,,6,Private non-profit,Yellow Ribbon,"$56,440.00",6
31001816,Benedictine College,Kansas,,15,Private non-profit,Yellow Ribbon,"$36,634.33",15
31001810,Ringling College Of Art And Design,Florida,,35,Private non-profit,Yellow Ribbon,"$143,759.61",40
31001737,Pacific University,Oregon,,24,Private non-profit,Yellow Ribbon,"$177,177.76",36
31001732,Hartwick College,New York,,3,Private non-profit,Yellow Ribbon,"$6,727.54",3
31001720,Washington College,Maryland,,26,Private non-profit,Yellow Ribbon,"$172,325.14",41
31001715,Simpson College,Iowa,,6,Private non-profit,Yellow Ribbon,"$30,092.04",7
31001642,Tusculum College - Greeneville,Tennessee,,6,Private non-profit,Yellow Ribbon,"$3,627.36",11
31001638,Gettysburg College,Pennsylvania,,15,Private non-profit,Yellow Ribbon,"$128,448.83",24
31001622,Finlandia University,Michigan,,7,Private non-profit,Yellow Ribbon,"$3,149.94",7
31001615,St Ambrose University,Iowa,,19,Private non-profit,Yellow Ribbon,"$62,055.79",22
31001545,College Of St Joseph,Vermont,,3,Private non-profit,Yellow Ribbon,"$4,500.05",4
31001540,Wofford College,South Carolina,,2,Private non-profit,Yellow Ribbon,"$10,000.00",2
31001538,Geneva College,Pennsylvania,,2,Private non-profit,Yellow Ribbon,"$3,577.51",2
31001527,Bellevue University,Nebraska,,2,Private non-profit,Yellow Ribbon,"$2,684.92",15
31001517,Bellarmine University,Kentucky,,20,Private non-profit,Yellow Ribbon,"$79,262.43",38
31001449,Saint Norbert College,Wisconsin,,10,Private non-profit,Yellow Ribbon,"$32,138.44",10
31001446,Washington And Lee University,Virginia,,17,Private non-profit,Yellow Ribbon,"$147,952.99",23
31001442,Carson Newman University,Tennessee,,3,Private non-profit,Yellow Ribbon,"$3,209.60",4
31001435,Heidelberg University,Ohio,,3,Private non-profit,Yellow Ribbon,"$13,107.52",7
31001423,"St Olaf College, Registrar'S Office",Minnesota,,9,Private non-profit,Yellow Ribbon,"$60,960.89",9
31001421,Dean College,Massachusetts,,7,Private non-profit,Yellow Ribbon,"$51,286.75",7
31001420,Mcdaniel College,Maryland,,19,Private non-profit,Yellow Ribbon,"$158,392.98",21
31001419,Thomas College,Maine,,5,Private non-profit,Yellow Ribbon,"$10,080.70",8
31001415,Morningside College,Iowa,,8,Private non-profit,Yellow Ribbon,"$18,906.76",8
